*,*,*,Value
2034,FM04_DouglasFir,DE4,2.5723768323474387
2034,FM04_DouglasFir,DE5,2.5723768323474387
2034,FM04_DouglasFir,DE6,2.5723768323474387
2034,FM04_DouglasFir,DE7,2.5723768323474387
2034,FM04_DouglasFir,DE8,2.5723768323474387
2034,FM04_DouglasFir,DE9,2.5723768323474387
2034,FM04_DouglasFir,DEA,2.5723768323474387
2034,FM04_DouglasFir,DEB,2.5723768323474387
2034,FM04_DouglasFir,DEC,2.5723768323474387
2034,FM04_DouglasFir,DEE,2.5723768323474387
2034,FM04_DouglasFir,DED,2.5723768323474387
2034,FM04_DouglasFir,DEF,2.5723768323474387
2034,FM04_DouglasFir,DEG,2.5723768323474387
2034,FM05_Oak,DE1,3.9805640563093645
2034,FM05_Oak,DE2,3.9805640563093645
2034,FM05_Oak,DE3,3.9805640563093645
2034,FM05_Oak,DE4,3.9805640563093645
2034,FM05_Oak,DE5,3.9805640563093645
2034,FM05_Oak,DE6,3.9805640563093645
2034,FM05_Oak,DE7,3.9805640563093645
2034,FM05_Oak,DE8,3.9805640563093645
2034,FM05_Oak,DE9,3.9805640563093645
2034,FM05_Oak,DEA,3.9805640563093645
2034,FM05_Oak,DEB,3.9805640563093645
2034,FM05_Oak,DEC,3.9805640563093645
2034,FM05_Oak,DEE,3.9805640563093645
2034,FM05_Oak,DED,3.9805640563093645
2034,FM05_Oak,DEF,3.9805640563093645
2034,FM05_Oak,DEG,3.9805640563093645
2034,FM06_ScotPine,DE1,1.4819505193274802
2034,FM06_ScotPine,DE2,1.4819505193274802
2034,FM06_ScotPine,DE3,1.4819505193274802
2034,FM06_ScotPine,DE4,1.4819505193274802
2034,FM06_ScotPine,DE5,1.4819505193274802
2034,FM06_ScotPine,DE6,1.4819505193274802
2034,FM06_ScotPine,DE7,1.4819505193274802
2034,FM06_ScotPine,DE8,1.4819505193274802
2034,FM06_ScotPine,DE9,1.4819505193274802
2034,FM06_ScotPine,DEA,1.4819505193274802
2034,FM06_ScotPine,DEB,1.4819505193274802
2034,FM06_ScotPine,DEC,1.4819505193274802
2034,FM06_ScotPine,DEE,1.4819505193274802
2034,FM06_ScotPine,DED,1.4819505193274802
2034,FM06_ScotPine,DEF,1.4819505193274802
2034,FM06_ScotPine,DEG,1.4819505193274802
2034,PC_Rewetting,DE1,72.69915347551265
2034,PC_Rewetting,DE2,72.69915347551265
2034,PC_Rewetting,DE3,72.69915347551265
2034,PC_Rewetting,DE4,72.69915347551265
2034,PC_Rewetting,DE5,72.69915347551265
2034,PC_Rewetting,DE6,72.69915347551265
2034,PC_Rewetting,DE7,72.69915347551265
2034,PC_Rewetting,DE8,72.69915347551265
2034,PC_Rewetting,DE9,72.69915347551265
2034,PC_Rewetting,DEA,72.69915347551265
2034,PC_Rewetting,DEB,72.69915347551265
2034,PC_Rewetting,DEC,72.69915347551265
2034,PC_Rewetting,DEE,72.69915347551265
2034,PC_Rewetting,DED,72.69915347551265
2034,PC_Rewetting,DEF,72.69915347551265
2034,PC_Rewetting,DEG,72.69915347551265
2035,FM03_Beech,DE1,4.1781327409558875
2035,FM03_Beech,DE2,4.1781327409558875
2035,FM03_Beech,DE3,4.1781327409558875
2035,FM03_Beech,DE4,4.1781327409558875
2035,FM03_Beech,DE5,4.1781327409558875
2035,FM03_Beech,DE6,4.1781327409558875
2035,FM03_Beech,DE7,4.1781327409558875
2035,FM03_Beech,DE8,4.1781327409558875
2035,FM03_Beech,DE9,4.1781327409558875
2035,FM03_Beech,DEA,4.1781327409558875
2035,FM03_Beech,DEB,4.1781327409558875
2035,FM03_Beech,DEC,4.1781327409558875
2035,FM03_Beech,DEE,4.1781327409558875
2035,FM03_Beech,DED,4.1781327409558875
2035,FM03_Beech,DEF,4.1781327409558875
2035,FM03_Beech,DEG,4.1781327409558875
2035,FM04_DouglasFir,DE1,2.5937740313555997
2035,FM04_DouglasFir,DE2,2.5937740313555997
2035,FM04_DouglasFir,DE3,2.5937740313555997
2035,FM04_DouglasFir,DE4,2.5937740313555997
2035,FM04_DouglasFir,DE5,2.5937740313555997
2035,FM04_DouglasFir,DE6,2.5937740313555997
2035,FM04_DouglasFir,DE7,2.5937740313555997
2035,FM04_DouglasFir,DE8,2.5937740313555997
2035,FM04_DouglasFir,DE9,2.5937740313555997
2035,FM04_DouglasFir,DEA,2.5937740313555997
2035,FM04_DouglasFir,DEB,2.5937740313555997
2035,FM04_DouglasFir,DEC,2.5937740313555997
2035,FM04_DouglasFir,DEE,2.5937740313555997
2035,FM04_DouglasFir,DED,2.5937740313555997
2035,FM04_DouglasFir,DEF,2.5937740313555997
2035,FM04_DouglasFir,DEG,2.5937740313555997
2035,FM05_Oak,DE1,4.013674648896944
2035,FM05_Oak,DE2,4.013674648896944
2035,FM05_Oak,DE3,4.013674648896944
2035,FM05_Oak,DE4,4.013674648896944
2035,FM05_Oak,DE5,4.013674648896944
2035,FM05_Oak,DE6,4.013674648896944
2035,FM05_Oak,DE7,4.013674648896944
2035,FM05_Oak,DE8,4.013674648896944
2035,FM05_Oak,DE9,4.013674648896944
2035,FM05_Oak,DEA,4.013674648896944
2035,FM05_Oak,DEB,4.013674648896944
2035,FM05_Oak,DEC,4.013674648896944
2035,FM05_Oak,DEE,4.013674648896944
2035,FM05_Oak,DED,4.013674648896944
2035,FM05_Oak,DEF,4.013674648896944
2035,FM05_Oak,DEG,4.013674648896944
2035,FM06_ScotPine,DE1,1.4942774808299908
2035,FM06_ScotPine,DE2,1.4942774808299908
2035,FM06_ScotPine,DE3,1.4942774808299908
2035,FM06_ScotPine,DE4,1.4942774808299908
2035,FM06_ScotPine,DE5,1.4942774808299908
2035,FM06_ScotPine,DE6,1.4942774808299908
2035,FM06_ScotPine,DE7,1.4942774808299908
2035,FM06_ScotPine,DE8,1.4942774808299908
2035,FM06_ScotPine,DE9,1.4942774808299908
2035,FM06_ScotPine,DEA,1.4942774808299908
2035,FM06_ScotPine,DEB,1.4942774808299908
2035,FM06_ScotPine,DEC,1.4942774808299908
2035,FM06_ScotPine,DEE,1.4942774808299908
2035,FM06_ScotPine,DED,1.4942774808299908
2035,FM06_ScotPine,DEF,1.4942774808299908
2035,FM06_ScotPine,DEG,1.4942774808299908
2035,PC_Rewetting,DE1,74.84875550955151
2035,PC_Rewetting,DE2,74.84875550955151
2035,PC_Rewetting,DE3,74.84875550955151
2035,PC_Rewetting,DE4,74.84875550955151
2035,PC_Rewetting,DE5,74.84875550955151
2035,PC_Rewetting,DE6,74.84875550955151
2035,PC_Rewetting,DE7,74.84875550955151
2035,PC_Rewetting,DE8,74.84875550955151
2035,PC_Rewetting,DE9,74.84875550955151
2035,PC_Rewetting,DEA,74.84875550955151
2035,PC_Rewetting,DEB,74.84875550955151
2035,PC_Rewetting,DEC,74.84875550955151
2035,PC_Rewetting,DEE,74.84875550955151
2035,PC_Rewetting,DED,74.84875550955151
2035,PC_Rewetting,DEF,74.84875550955151
2035,PC_Rewetting,DEG,74.84875550955151
2036,FM03_Beech,DE1,4.212600021705869
2036,FM03_Beech,DE2,4.212600021705869
2036,FM03_Beech,DE3,4.212600021705869
2036,FM03_Beech,DE4,4.212600021705869
2036,FM03_Beech,DE5,4.212600021705869
2036,FM03_Beech,DE6,4.212600021705869
2036,FM03_Beech,DE7,4.212600021705869
2036,FM03_Beech,DE8,4.212600021705869
2036,FM03_Beech,DE9,4.212600021705869
2036,FM03_Beech,DEA,4.212600021705869
2036,FM03_Beech,DEB,4.212600021705869
2036,FM03_Beech,DEC,4.212600021705869
2036,FM03_Beech,DEE,4.212600021705869
2036,FM03_Beech,DED,4.212600021705869
2036,FM03_Beech,DEF,4.212600021705869
2036,FM03_Beech,DEG,4.212600021705869
2036,FM04_DouglasFir,DE1,2.61517123036376
2036,FM04_DouglasFir,DE2,2.61517123036376
2036,FM04_DouglasFir,DE3,2.61517123036376
2036,FM04_DouglasFir,DE4,2.61517123036376
2036,FM04_DouglasFir,DE5,2.61517123036376
2036,FM04_DouglasFir,DE6,2.61517123036376
2036,FM04_DouglasFir,DE7,2.61517123036376
2036,FM04_DouglasFir,DE8,2.61517123036376
2036,FM04_DouglasFir,DE9,2.61517123036376
2036,FM04_DouglasFir,DEA,2.61517123036376
2036,FM04_DouglasFir,DEB,2.61517123036376
2036,FM04_DouglasFir,DEC,2.61517123036376
2036,FM04_DouglasFir,DEE,2.61517123036376
2036,FM04_DouglasFir,DED,2.61517123036376
2036,FM04_DouglasFir,DEF,2.61517123036376
2036,FM04_DouglasFir,DEG,2.61517123036376
2036,FM05_Oak,DE1,4.046785241484523
2036,FM05_Oak,DE2,4.046785241484523
2036,FM05_Oak,DE3,4.046785241484523
2036,FM05_Oak,DE4,4.046785241484523
2036,FM05_Oak,DE5,4.046785241484523
2036,FM05_Oak,DE6,4.046785241484523
2036,FM05_Oak,DE7,4.046785241484523
2036,FM05_Oak,DE8,4.046785241484523
2036,FM05_Oak,DE9,4.046785241484523
2036,FM05_Oak,DEA,4.046785241484523
2036,FM05_Oak,DEB,4.046785241484523
2036,FM05_Oak,DEC,4.046785241484523
2036,FM05_Oak,DEE,4.046785241484523
2036,FM05_Oak,DED,4.046785241484523
2036,FM05_Oak,DEF,4.046785241484523
2036,FM05_Oak,DEG,4.046785241484523
2036,FM06_ScotPine,DE1,1.5066044423325016
2036,FM06_ScotPine,DE2,1.5066044423325016
2036,FM06_ScotPine,DE3,1.5066044423325016
2036,FM06_ScotPine,DE4,1.5066044423325016
2036,FM06_ScotPine,DE5,1.5066044423325016
2036,FM06_ScotPine,DE6,1.5066044423325016
2036,FM06_ScotPine,DE7,1.5066044423325016
2036,FM06_ScotPine,DE8,1.5066044423325016
2036,FM06_ScotPine,DE9,1.5066044423325016
2036,FM06_ScotPine,DEA,1.5066044423325016
2036,FM06_ScotPine,DEB,1.5066044423325016
2036,FM06_ScotPine,DEC,1.5066044423325016
2036,FM06_ScotPine,DEE,1.5066044423325016
2036,FM06_ScotPine,DED,1.5066044423325016
2036,FM06_ScotPine,DEF,1.5066044423325016
2036,FM06_ScotPine,DEG,1.5066044423325016
2036,PC_Rewetting,DE1,76.99835754359039
2036,PC_Rewetting,DE2,76.99835754359039
2036,PC_Rewetting,DE3,76.99835754359039
2036,PC_Rewetting,DE4,76.99835754359039
2036,PC_Rewetting,DE5,76.99835754359039
2036,PC_Rewetting,DE6,76.99835754359039
2036,PC_Rewetting,DE7,76.99835754359039
2036,PC_Rewetting,DE8,76.99835754359039
2036,PC_Rewetting,DE9,76.99835754359039
2036,PC_Rewetting,DEA,76.99835754359039
2036,PC_Rewetting,DEB,76.99835754359039
2036,PC_Rewetting,DEC,76.99835754359039
2036,PC_Rewetting,DEE,76.99835754359039
2036,PC_Rewetting,DED,76.99835754359039
2036,PC_Rewetting,DEF,76.99835754359039
2036,PC_Rewetting,DEG,76.99835754359039
2037,FM03_Beech,DE1,4.247067302455851
2037,FM03_Beech,DE2,4.247067302455851
2037,FM03_Beech,DE3,4.247067302455851
2037,FM03_Beech,DE4,4.247067302455851
2037,FM03_Beech,DE5,4.247067302455851
2037,FM03_Beech,DE6,4.247067302455851
2037,FM03_Beech,DE7,4.247067302455851
2037,FM03_Beech,DE8,4.247067302455851
2037,FM03_Beech,DE9,4.247067302455851
2037,FM03_Beech,DEA,4.247067302455851
2037,FM03_Beech,DEB,4.247067302455851
2037,FM03_Beech,DEC,4.247067302455851
2037,FM03_Beech,DEE,4.247067302455851
2037,FM03_Beech,DED,4.247067302455851
2037,FM03_Beech,DEF,4.247067302455851
2037,FM03_Beech,DEG,4.247067302455851
2037,FM04_DouglasFir,DE1,2.636568429371921
2037,FM04_DouglasFir,DE2,2.636568429371921
2037,FM04_DouglasFir,DE3,2.636568429371921
2037,FM04_DouglasFir,DE4,2.636568429371921
2037,FM04_DouglasFir,DE5,2.636568429371921
2037,FM04_DouglasFir,DE6,2.636568429371921
2037,FM04_DouglasFir,DE7,2.636568429371921
2037,FM04_DouglasFir,DE8,2.636568429371921
2037,FM04_DouglasFir,DE9,2.636568429371921
2037,FM04_DouglasFir,DEA,2.636568429371921
2037,FM04_DouglasFir,DEB,2.636568429371921
2037,FM04_DouglasFir,DEC,2.636568429371921
2037,FM04_DouglasFir,DEE,2.636568429371921
2037,FM04_DouglasFir,DED,2.636568429371921
2037,FM04_DouglasFir,DEF,2.636568429371921
2037,FM04_DouglasFir,DEG,2.636568429371921
2037,FM05_Oak,DE1,4.079895834072102
2037,FM05_Oak,DE2,4.079895834072102
2037,FM05_Oak,DE3,4.079895834072102
2037,FM05_Oak,DE4,4.079895834072102
2037,FM05_Oak,DE5,4.079895834072102
2037,FM05_Oak,DE6,4.079895834072102
2037,FM05_Oak,DE7,4.079895834072102
2037,FM05_Oak,DE8,4.079895834072102
2037,FM05_Oak,DE9,4.079895834072102
2037,FM05_Oak,DEA,4.079895834072102
2037,FM05_Oak,DEB,4.079895834072102
2037,FM05_Oak,DEC,4.079895834072102
2037,FM05_Oak,DEE,4.079895834072102
2037,FM05_Oak,DED,4.079895834072102
2037,FM05_Oak,DEF,4.079895834072102
2037,FM05_Oak,DEG,4.079895834072102
2037,FM06_ScotPine,DE1,1.5189314038350124
2037,FM06_ScotPine,DE2,1.5189314038350124
2037,FM06_ScotPine,DE3,1.5189314038350124
2037,FM06_ScotPine,DE4,1.5189314038350124
2037,FM06_ScotPine,DE5,1.5189314038350124
2037,FM06_ScotPine,DE6,1.5189314038350124
2037,FM06_ScotPine,DE7,1.5189314038350124
2037,FM06_ScotPine,DE8,1.5189314038350124
2037,FM06_ScotPine,DE9,1.5189314038350124
2037,FM06_ScotPine,DEA,1.5189314038350124
2037,FM06_ScotPine,DEB,1.5189314038350124
2037,FM06_ScotPine,DEC,1.5189314038350124
2037,FM06_ScotPine,DEE,1.5189314038350124
2037,FM06_ScotPine,DED,1.5189314038350124
2037,FM06_ScotPine,DEF,1.5189314038350124
2037,FM06_ScotPine,DEG,1.5189314038350124
2037,PC_Rewetting,DE1,79.14795957762925
2037,PC_Rewetting,DE2,79.14795957762925
2037,PC_Rewetting,DE3,79.14795957762925
2037,PC_Rewetting,DE4,79.14795957762925
2037,PC_Rewetting,DE5,79.14795957762925
2037,PC_Rewetting,DE6,79.14795957762925
2037,PC_Rewetting,DE7,79.14795957762925
2037,PC_Rewetting,DE8,79.14795957762925
2037,PC_Rewetting,DE9,79.14795957762925
2037,PC_Rewetting,DEA,79.14795957762925
2037,PC_Rewetting,DEB,79.14795957762925
2037,PC_Rewetting,DEC,79.14795957762925
2037,PC_Rewetting,DEE,79.14795957762925
2037,PC_Rewetting,DED,79.14795957762925
2037,PC_Rewetting,DEF,79.14795957762925
2037,PC_Rewetting,DEG,79.14795957762925
2038,FM03_Beech,DE1,4.281534583205833
2038,FM03_Beech,DE2,4.281534583205833
2038,FM03_Beech,DE3,4.281534583205833
2038,FM03_Beech,DE4,4.281534583205833
2038,FM03_Beech,DE5,4.281534583205833
2038,FM03_Beech,DE6,4.281534583205833
2038,FM03_Beech,DE7,4.281534583205833
2038,FM03_Beech,DE8,4.281534583205833
2038,FM03_Beech,DE9,4.281534583205833
2038,FM03_Beech,DEA,4.281534583205833
2038,FM03_Beech,DEB,4.281534583205833
2038,FM03_Beech,DEC,4.281534583205833
2038,FM03_Beech,DEE,4.281534583205833
2038,FM03_Beech,DED,4.281534583205833
2038,FM03_Beech,DEF,4.281534583205833
2038,FM03_Beech,DEG,4.281534583205833
2038,FM04_DouglasFir,DE1,2.6579656283800817
2038,FM04_DouglasFir,DE2,2.6579656283800817
2038,FM04_DouglasFir,DE3,2.6579656283800817
2038,FM04_DouglasFir,DE4,2.6579656283800817
2038,FM04_DouglasFir,DE5,2.6579656283800817
2038,FM04_DouglasFir,DE6,2.6579656283800817
2038,FM04_DouglasFir,DE7,2.6579656283800817
2038,FM04_DouglasFir,DE8,2.6579656283800817
2038,FM04_DouglasFir,DE9,2.6579656283800817
2038,FM04_DouglasFir,DEA,2.6579656283800817
2038,FM04_DouglasFir,DEB,2.6579656283800817
2038,FM04_DouglasFir,DEC,2.6579656283800817
2038,FM04_DouglasFir,DEE,2.6579656283800817
2038,FM04_DouglasFir,DED,2.6579656283800817
2038,FM04_DouglasFir,DEF,2.6579656283800817
2038,FM04_DouglasFir,DEG,2.6579656283800817
2038,FM05_Oak,DE1,4.11300642665968
2038,FM05_Oak,DE2,4.11300642665968
2038,FM05_Oak,DE3,4.11300642665968
2038,FM05_Oak,DE4,4.11300642665968
2038,FM05_Oak,DE5,4.11300642665968
2038,FM05_Oak,DE6,4.11300642665968
2038,FM05_Oak,DE7,4.11300642665968
2038,FM05_Oak,DE8,4.11300642665968
2038,FM05_Oak,DE9,4.11300642665968
2038,FM05_Oak,DEA,4.11300642665968
2038,FM05_Oak,DEB,4.11300642665968
2038,FM05_Oak,DEC,4.11300642665968
2038,FM05_Oak,DEE,4.11300642665968
2038,FM05_Oak,DED,4.11300642665968
2038,FM05_Oak,DEF,4.11300642665968
2038,FM05_Oak,DEG,4.11300642665968
2038,FM06_ScotPine,DE1,1.531258365337523
2038,FM06_ScotPine,DE2,1.531258365337523
2038,FM06_ScotPine,DE3,1.531258365337523
2038,FM06_ScotPine,DE4,1.531258365337523
2038,FM06_ScotPine,DE5,1.531258365337523
2038,FM06_ScotPine,DE6,1.531258365337523
2038,FM06_ScotPine,DE7,1.531258365337523
2038,FM06_ScotPine,DE8,1.531258365337523
2038,FM06_ScotPine,DE9,1.531258365337523
2038,FM06_ScotPine,DEA,1.531258365337523
2038,FM06_ScotPine,DEB,1.531258365337523
2038,FM06_ScotPine,DEC,1.531258365337523
2038,FM06_ScotPine,DEE,1.531258365337523
2038,FM06_ScotPine,DED,1.531258365337523
2038,FM06_ScotPine,DEF,1.531258365337523
2038,FM06_ScotPine,DEG,1.531258365337523
2038,PC_Rewetting,DE1,81.29756161166812
2038,PC_Rewetting,DE2,81.29756161166812
2038,PC_Rewetting,DE3,81.29756161166812
2038,PC_Rewetting,DE4,81.29756161166812
2038,PC_Rewetting,DE5,81.29756161166812
2038,PC_Rewetting,DE6,81.29756161166812
2038,PC_Rewetting,DE7,81.29756161166812
2038,PC_Rewetting,DE8,81.29756161166812
2038,PC_Rewetting,DE9,81.29756161166812
2038,PC_Rewetting,DEA,81.29756161166812
2038,PC_Rewetting,DEB,81.29756161166812
2038,PC_Rewetting,DEC,81.29756161166812
2038,PC_Rewetting,DEE,81.29756161166812
2038,PC_Rewetting,DED,81.29756161166812
2038,PC_Rewetting,DEF,81.29756161166812
2038,PC_Rewetting,DEG,81.29756161166812
2039,FM03_Beech,DE1,4.316001863955814
2039,FM03_Beech,DE2,4.316001863955814
2039,FM03_Beech,DE3,4.316001863955814
2039,FM03_Beech,DE4,4.316001863955814
2039,FM03_Beech,DE5,4.316001863955814
2039,FM03_Beech,DE6,4.316001863955814
2039,FM03_Beech,DE7,4.316001863955814
2039,FM03_Beech,DE8,4.316001863955814
2039,FM03_Beech,DE9,4.316001863955814
2039,FM03_Beech,DEA,4.316001863955814
2039,FM03_Beech,DEB,4.316001863955814
2039,FM03_Beech,DEC,4.316001863955814
2039,FM03_Beech,DEE,4.316001863955814
2039,FM03_Beech,DED,4.316001863955814
2039,FM03_Beech,DEF,4.316001863955814
2039,FM03_Beech,DEG,4.316001863955814
2039,FM04_DouglasFir,DE1,2.6793628273882426
2039,FM04_DouglasFir,DE2,2.6793628273882426
2039,FM04_DouglasFir,DE3,2.6793628273882426
2039,FM04_DouglasFir,DE4,2.6793628273882426
2039,FM04_DouglasFir,DE5,2.6793628273882426
2039,FM04_DouglasFir,DE6,2.6793628273882426
2039,FM04_DouglasFir,DE7,2.6793628273882426
2039,FM04_DouglasFir,DE8,2.6793628273882426
2039,FM04_DouglasFir,DE9,2.6793628273882426
2039,FM04_DouglasFir,DEA,2.6793628273882426
2039,FM04_DouglasFir,DEB,2.6793628273882426
2039,FM04_DouglasFir,DEC,2.6793628273882426
2039,FM04_DouglasFir,DEE,2.6793628273882426
2039,FM04_DouglasFir,DED,2.6793628273882426
2039,FM04_DouglasFir,DEF,2.6793628273882426
2039,FM04_DouglasFir,DEG,2.6793628273882426
2039,FM05_Oak,DE1,4.14611701924726
2039,FM05_Oak,DE2,4.14611701924726
2039,FM05_Oak,DE3,4.14611701924726
2039,FM05_Oak,DE4,4.14611701924726
2039,FM05_Oak,DE5,4.14611701924726
2039,FM05_Oak,DE6,4.14611701924726
2039,FM05_Oak,DE7,4.14611701924726
2039,FM05_Oak,DE8,4.14611701924726
2039,FM05_Oak,DE9,4.14611701924726
2039,FM05_Oak,DEA,4.14611701924726
2039,FM05_Oak,DEB,4.14611701924726
2039,FM05_Oak,DEC,4.14611701924726
2039,FM05_Oak,DEE,4.14611701924726
2039,FM05_Oak,DED,4.14611701924726
2039,FM05_Oak,DEF,4.14611701924726
2039,FM05_Oak,DEG,4.14611701924726
2039,FM06_ScotPine,DE1,1.5435853268400337
2039,FM06_ScotPine,DE2,1.5435853268400337
2039,FM06_ScotPine,DE3,1.5435853268400337
2039,FM06_ScotPine,DE4,1.5435853268400337
2039,FM06_ScotPine,DE5,1.5435853268400337
2039,FM06_ScotPine,DE6,1.5435853268400337
2039,FM06_ScotPine,DE7,1.5435853268400337
2039,FM06_ScotPine,DE8,1.5435853268400337
2039,FM06_ScotPine,DE9,1.5435853268400337
2039,FM06_ScotPine,DEA,1.5435853268400337
2039,FM06_ScotPine,DEB,1.5435853268400337
2039,FM06_ScotPine,DEC,1.5435853268400337
2039,FM06_ScotPine,DEE,1.5435853268400337
2039,FM06_ScotPine,DED,1.5435853268400337
2039,FM06_ScotPine,DEF,1.5435853268400337
2039,FM06_ScotPine,DEG,1.5435853268400337
2039,PC_Rewetting,DE1,83.44716364570698
2039,PC_Rewetting,DE2,83.44716364570698
2039,PC_Rewetting,DE3,83.44716364570698
2039,PC_Rewetting,DE4,83.44716364570698
2039,PC_Rewetting,DE5,83.44716364570698
2039,PC_Rewetting,DE6,83.44716364570698
2039,PC_Rewetting,DE7,83.44716364570698
2039,PC_Rewetting,DE8,83.44716364570698
2039,PC_Rewetting,DE9,83.44716364570698
2039,PC_Rewetting,DEA,83.44716364570698
2039,PC_Rewetting,DEB,83.44716364570698
2039,PC_Rewetting,DEC,83.44716364570698
2039,PC_Rewetting,DEE,83.44716364570698
2039,PC_Rewetting,DED,83.44716364570698
2039,PC_Rewetting,DEF,83.44716364570698
2039,PC_Rewetting,DEG,83.44716364570698
2040,FM03_Beech,DE1,4.350469144705796
2040,FM03_Beech,DE2,4.350469144705796
2040,FM03_Beech,DE3,4.350469144705796
2040,FM03_Beech,DE4,4.350469144705796
2040,FM03_Beech,DE5,4.350469144705796
2040,FM03_Beech,DE6,4.350469144705796
2040,FM03_Beech,DE7,4.350469144705796
2040,FM03_Beech,DE8,4.350469144705796
2040,FM03_Beech,DE9,4.350469144705796
2040,FM03_Beech,DEA,4.350469144705796
2040,FM03_Beech,DEB,4.350469144705796
2040,FM03_Beech,DEC,4.350469144705796
2040,FM03_Beech,DEE,4.350469144705796
2040,FM03_Beech,DED,4.350469144705796
2040,FM03_Beech,DEF,4.350469144705796
2040,FM03_Beech,DEG,4.350469144705796
2040,FM04_DouglasFir,DE1,2.7007600263964036
2040,FM04_DouglasFir,DE2,2.7007600263964036
2040,FM04_DouglasFir,DE3,2.7007600263964036
2040,FM04_DouglasFir,DE4,2.7007600263964036
2040,FM04_DouglasFir,DE5,2.7007600263964036
2040,FM04_DouglasFir,DE6,2.7007600263964036
2040,FM04_DouglasFir,DE7,2.7007600263964036
2040,FM04_DouglasFir,DE8,2.7007600263964036
2040,FM04_DouglasFir,DE9,2.7007600263964036
2040,FM04_DouglasFir,DEA,2.7007600263964036
2040,FM04_DouglasFir,DEB,2.7007600263964036
2040,FM04_DouglasFir,DEC,2.7007600263964036
2040,FM04_DouglasFir,DEE,2.7007600263964036
2040,FM04_DouglasFir,DED,2.7007600263964036
2040,FM04_DouglasFir,DEF,2.7007600263964036
2040,FM04_DouglasFir,DEG,2.7007600263964036
2040,FM05_Oak,DE1,4.179227611834839
2040,FM05_Oak,DE2,4.179227611834839
2040,FM05_Oak,DE3,4.179227611834839
2040,FM05_Oak,DE4,4.179227611834839
2040,FM05_Oak,DE5,4.179227611834839
2040,FM05_Oak,DE6,4.179227611834839
2040,FM05_Oak,DE7,4.179227611834839
2040,FM05_Oak,DE8,4.179227611834839
2040,FM05_Oak,DE9,4.179227611834839
2040,FM05_Oak,DEA,4.179227611834839
2040,FM05_Oak,DEB,4.179227611834839
2040,FM05_Oak,DEC,4.179227611834839
2040,FM05_Oak,DEE,4.179227611834839
2040,FM05_Oak,DED,4.179227611834839
2040,FM05_Oak,DEF,4.179227611834839
2040,FM05_Oak,DEG,4.179227611834839
2040,FM06_ScotPine,DE1,1.5559122883425445
2040,FM06_ScotPine,DE2,1.5559122883425445
2040,FM06_ScotPine,DE3,1.5559122883425445
2040,FM06_ScotPine,DE4,1.5559122883425445
2040,FM06_ScotPine,DE5,1.5559122883425445
2040,FM06_ScotPine,DE6,1.5559122883425445
2040,FM06_ScotPine,DE7,1.5559122883425445
2040,FM06_ScotPine,DE8,1.5559122883425445
2040,FM06_ScotPine,DE9,1.5559122883425445
2040,FM06_ScotPine,DEA,1.5559122883425445
2040,FM06_ScotPine,DEB,1.5559122883425445
2040,FM06_ScotPine,DEC,1.5559122883425445
2040,FM06_ScotPine,DEE,1.5559122883425445
2040,FM06_ScotPine,DED,1.5559122883425445
2040,FM06_ScotPine,DEF,1.5559122883425445
2040,FM06_ScotPine,DEG,1.5559122883425445
2040,PC_Rewetting,DE1,85.59676567974584
2040,PC_Rewetting,DE2,85.59676567974584
2040,PC_Rewetting,DE3,85.59676567974584
2040,PC_Rewetting,DE4,85.59676567974584
2040,PC_Rewetting,DE5,85.59676567974584
2040,PC_Rewetting,DE6,85.59676567974584
2040,PC_Rewetting,DE7,85.59676567974584
2040,PC_Rewetting,DE8,85.59676567974584
2040,PC_Rewetting,DE9,85.59676567974584
2040,PC_Rewetting,DEA,85.59676567974584
2040,PC_Rewetting,DEB,85.59676567974584
2040,PC_Rewetting,DEC,85.59676567974584
2040,PC_Rewetting,DEE,85.59676567974584
2040,PC_Rewetting,DED,85.59676567974584
2040,PC_Rewetting,DEF,85.59676567974584
2040,PC_Rewetting,DEG,85.59676567974584
2041,FM03_Beech,DE1,4.384936425455778
2041,FM03_Beech,DE2,4.384936425455778
2041,FM03_Beech,DE3,4.384936425455778
2041,FM03_Beech,DE4,4.384936425455778
2041,FM03_Beech,DE5,4.384936425455778
2041,FM03_Beech,DE6,4.384936425455778
2041,FM03_Beech,DE7,4.384936425455778
2041,FM03_Beech,DE8,4.384936425455778
2041,FM03_Beech,DE9,4.384936425455778
2041,FM03_Beech,DEA,4.384936425455778
2041,FM03_Beech,DEB,4.384936425455778
2041,FM03_Beech,DEC,4.384936425455778
2041,FM03_Beech,DEE,4.384936425455778
2041,FM03_Beech,DED,4.384936425455778
2041,FM03_Beech,DEF,4.384936425455778
2041,FM03_Beech,DEG,4.384936425455778
2041,FM04_DouglasFir,DE1,2.722157225404564
2041,FM04_DouglasFir,DE2,2.722157225404564
2041,FM04_DouglasFir,DE3,2.722157225404564
2041,FM04_DouglasFir,DE4,2.722157225404564
2041,FM04_DouglasFir,DE5,2.722157225404564
2041,FM04_DouglasFir,DE6,2.722157225404564
2041,FM04_DouglasFir,DE7,2.722157225404564
2041,FM04_DouglasFir,DE8,2.722157225404564
2041,FM04_DouglasFir,DE9,2.722157225404564
2041,FM04_DouglasFir,DEA,2.722157225404564
2041,FM04_DouglasFir,DEB,2.722157225404564
2041,FM04_DouglasFir,DEC,2.722157225404564
2041,FM04_DouglasFir,DEE,2.722157225404564
